,Trial,Instruction,Food,Choice,RT,Liking,Taste,Health,preLiking,subjIdx
220,221,Respond Naturally,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.5850566084209277,4,4,4,4.0,123
221,222,Respond Naturally,OatBran_4_1bowl.jpg,1.0,1.0887664977817622,5,4,5,4.0,123
222,223,Respond Naturally,Mentos_2_3pc.jpg,-1.0,0.466630952892956,3,4,3,4.0,123
223,224,Respond Naturally,WelchsFruitSnacks_1_1bag.jpg,-1.0,0.5538995249335129,3,4,3,4.0,123
224,225,Respond Naturally,Avocado_5_1avacado.jpg,1.0,0.7203574494433269,5,5,5,5.0,123
225,226,Focus on Healthiness,DriedApricots_5_0.75cup.jpg,1.0,1.0230248349471367,3,4,4,4.0,123
226,227,Focus on Healthiness,Doritos_2_3chips.jpg,-1.0,0.5454436856598477,4,5,3,5.0,123
227,228,Focus on Healthiness,NatureValleyChocolate_1_0.25bar.jpg,-1.0,0.5018093996404787,4,4,3,4.0,123
228,229,Focus on Healthiness,HoneyNutCheerios_5_2cup.jpg,-1.0,1.5210113022967562,4,4,3,4.0,123
229,230,Focus on Healthiness,YorkPeppermintPatties_4_12.jpg,-1.0,0.5734292948545772,4,4,3,4.0,123
230,231,Focus on Healthiness,Almonds_4_40.jpg,1.0,2.075450810358234,4,4,5,4.0,123
231,232,Focus on Healthiness,WaterChestnuts_3_8pc.jpg,-1.0,0.5539745067526383,3,4,4,4.0,123
232,233,Focus on Healthiness,Pringles_5_40Chips.jpg,1.0,0.7499937990323815,5,5,2,5.0,123
233,234,Focus on Healthiness,Doritos_5_20chips.jpg,1.0,0.6482055539563589,4,5,3,5.0,123
234,235,Focus on Healthiness,FruitCrisps_3_2bars.jpg,-1.0,0.5873895978274959,4,4,3,4.0,123
235,236,Focus on Healthiness,RiceKrispiesCereal_3_2tbsp.jpg,-1.0,0.4944526284543826,3,4,4,4.0,123
236,237,Focus on Healthiness,RomaineLettuce_2_3leaves.jpg,-2.0,0.6908650763489277,2,1,5,1.0,123
237,238,Focus on Healthiness,DriedApricots_2_2.jpg,-1.0,0.6374543587371589,3,4,4,4.0,123
238,239,Focus on Healthiness,OatmealSquares_7_2Cups.jpg,-1.0,0.8681212379015051,4,4,4,4.0,123
239,240,Focus on Healthiness,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.41874693693534937,4,4,4,4.0,123
240,241,Decrease Desire,Onion_4_0.25.jpg,-2.0,0.6220426016461715,2,1,5,1.0,123
241,242,Decrease Desire,Skittles_6_0.75pack.jpg,1.0,2.18050603888878,4,4,3,4.0,123
242,243,Decrease Desire,FrozenOkra_2_2pc.jpg,-2.0,0.6466668586363085,3,2,4,2.0,123
243,244,Decrease Desire,BabyFoodSweetPotatos_5_1jar.jpg,-1.0,1.425027448191031,5,4,4,4.0,123
244,245,Decrease Desire,Twizzlers_2_2.jpg,-2.0,0.8026005290921603,3,1,2,3.0,123
245,246,Decrease Desire,Smartfood_4_100Chips.jpg,1.0,0.7611595325124654,5,5,3,5.0,123
246,247,Decrease Desire,Tempeh_4_.5pack.jpg,1.0,0.9558311477903771,5,5,4,4.0,123
247,248,Decrease Desire,Butternut_3_0.3cup.jpg,-1.0,0.6162077047683852,4,4,4,,123
248,249,Decrease Desire,Triscuit_5_30crackers.jpg,1.0,0.6188266514454881,4,4,5,4.0,123
249,250,Decrease Desire,LuckyCharms_6_1cup.jpg,-1.0,0.6688979697028117,4,4,4,4.0,123
250,251,Decrease Desire,GoldfishBits_3_0.25Cups.jpg,-1.0,0.551200179499574,3,4,3,4.0,123
251,252,Decrease Desire,Onion_2_1ring.jpg,-1.0,0.4842759137009125,1,2,5,1.0,123
252,253,Decrease Desire,MangoChunks_5_1cup.jpg,1.0,1.1367055384180276,4,5,5,5.0,123
253,254,Decrease Desire,RufflesSourCreamOnion_5_20chips.jpg,1.0,0.7580148578035732,4,5,3,5.0,123
254,255,Decrease Desire,BrusselsSprouts_4_1Box.jpg,-2.0,1.0085924031154718,2,1,5,2.0,123
255,256,Respond Naturally,Beets_2_5pc.jpg,-1.0,0.7647010691616742,3,2,4,2.0,123
256,257,Respond Naturally,Celery_2_1stalk.jpg,-1.0,0.6563295345385995,1,2,5,1.0,123
257,258,Respond Naturally,DriedHerring_1_1fish.jpg,-1.0,0.9194424431861988,4,5,5,4.0,123
258,259,Respond Naturally,SpeltCakes_2_0.5.jpg,-1.0,0.8815965824269371,4,4,4,5.0,123
259,260,Respond Naturally,AllBranBar_3_1bar.jpg,-1.0,0.5567476935975719,3,4,4,4.0,123
260,261,Respond Naturally,GreenPepper_6_1pepper.jpg,-2.0,0.6640999886803911,1,2,5,2.0,123
261,262,Respond Naturally,ClamJuice_1_1T.jpg,-2.0,0.8902842095994856,1,1,4,2.0,123
262,263,Respond Naturally,Shreddies_2_1T.jpg,-1.0,0.6853380895954615,4,4,4,4.0,123
263,264,Respond Naturally,Caramilk_5_2bars.jpg,-1.0,1.3732127313996898,5,4,1,5.0,123
264,265,Respond Naturally,LaysClassic_4_16Chips.jpg,1.0,1.1061685517142903,4,5,2,5.0,123
265,266,Respond Naturally,GreenPepper_2_2pc.jpg,-1.0,0.7529277833873493,1,2,5,1.0,123
266,267,Respond Naturally,CheeseNips_5_1c.jpg,1.0,0.7218499582468212,5,5,3,4.0,123
267,268,Respond Naturally,PureFit_4_2Bars.jpg,1.0,0.9928473618238058,4,4,4,4.0,123
268,269,Respond Naturally,Beets_5_1can.jpg,-2.0,0.6844297547231689,1,2,5,3.0,123
269,270,Respond Naturally,Mentos_5_1tube.jpg,-1.0,0.5690324523020536,3,4,3,4.0,123
270,271,Focus on Healthiness,ChipsAhoy_4_2cookies.jpg,-1.0,0.8940275984423351,4,4,3,4.0,123
271,272,Focus on Healthiness,Mackerel_1_1fish.jpg,-1.0,0.7058084109066841,4,5,5,5.0,123
272,273,Focus on Healthiness,CannedArtichoke_5_1can.jpg,-1.0,0.7535641309805214,2,2,5,1.0,123
273,274,Focus on Healthiness,ChipsAhoy_2_.5cookie.jpg,-1.0,0.7867699572088895,4,4,3,4.0,123
274,275,Focus on Healthiness,Raspberries_4_.5c.jpg,1.0,0.8165100839141815,4,5,5,5.0,123
275,276,Focus on Healthiness,RiceKrispiesCereal_7_2cups.jpg,-1.0,0.6621333553048316,4,5,4,4.0,123
276,277,Focus on Healthiness,Cheetos_3_10pc.jpg,-1.0,0.6465719196785358,3,5,3,4.0,123
277,278,Focus on Healthiness,Aero_1_1pc.jpg,-1.0,0.4962174096381205,3,4,2,4.0,123
278,279,Focus on Healthiness,FrootLoops_6_2Cups.jpg,-1.0,0.5599787542014383,4,4,3,4.0,123
279,280,Focus on Healthiness,WaterChestnuts_5_0.5can.jpg,-1.0,0.5745762600727176,4,4,4,5.0,123
280,281,Focus on Healthiness,FrozenCorn_4_2cups.jpg,1.0,0.7496359960623522,5,5,5,5.0,123
281,282,Focus on Healthiness,RomaineLettuce_4_1head.jpg,-2.0,0.597904443513471,2,2,5,1.0,123
282,283,Focus on Healthiness,GreenApple_2_1slice.jpg,-1.0,0.7163571837281779,4,5,5,4.0,123
283,284,Focus on Healthiness,FrozenPeas_2_2tbsp.jpg,-1.0,0.6603480467802001,2,2,5,2.0,123
284,285,Focus on Healthiness,Smarties_5_3boxes.jpg,-1.0,0.5813368830422405,3,2,2,3.0,123
285,286,Decrease Desire,PopTartStrawberry_5_3tarts.jpg,-1.0,1.8092568047432,4,4,2,4.0,123
286,287,Decrease Desire,LuckyCharms_3_2tbsps.jpg,-1.0,0.5449404806877283,4,4,3,4.0,123
287,288,Decrease Desire,PopTartStrawberry_2_0.5tart.jpg,-1.0,0.4671424258249317,4,4,3,4.0,123
288,289,Decrease Desire,BabyFoodCarrots_3_2Tbsp.jpg,-1.0,0.4478165038126463,4,4,4,4.0,123
289,290,Decrease Desire,SkittlesSour_3_8pieces.jpg,-1.0,0.4354088661584683,3,4,3,5.0,123
290,291,Decrease Desire,ClifBar_4_2bars.jpg,-1.0,0.7366330654986086,4,4,3,4.0,123
291,292,Decrease Desire,VegetableThins_2_5Chips.jpg,-1.0,0.40957463641643704,3,4,4,4.0,123
292,293,Decrease Desire,Orange_5_2orange.jpg,1.0,1.7694990501822758,4,4,5,4.0,123
293,294,Decrease Desire,Orange_1_0.25orange.jpg,-1.0,0.4508933242523199,3,4,5,4.0,123
294,295,Decrease Desire,Fritos_5_1c.jpg,1.0,0.6820662594072928,5,4,3,5.0,123
295,296,Decrease Desire,GreenBeans_2_9beans.jpg,-1.0,0.6056449619500199,4,2,5,4.0,123
296,297,Decrease Desire,Mars_2_0.5Bar.jpg,-1.0,0.4997227383355494,3,4,3,4.0,123
297,298,Decrease Desire,VegetableThins_5_25Chips.jpg,1.0,0.5200975504903909,4,5,4,5.0,123
298,299,Decrease Desire,GreenGrapes_4_40.jpg,1.0,0.7322995155827812,5,5,5,5.0,123
299,300,Decrease Desire,Butternut_7_2cups.jpg,1.0,0.7894499157100654,5,5,5,5.0,123
300,301,Respond Naturally,FibreBrownies_2_1bar.jpg,-1.0,0.557546264210032,4,4,3,4.0,123
301,302,Respond Naturally,CoffeeCrisp_3_1Bars.jpg,-1.0,1.1440571777693551,3,4,3,4.0,123
302,303,Respond Naturally,Shreddies_5_2c.jpg,-1.0,0.7862043149034434,4,4,4,4.0,123
303,304,Respond Naturally,Nutella_4_3spoons.jpg,1.0,1.1085522892681183,5,5,3,5.0,123
304,305,Respond Naturally,LaysClassic_3_8Chips.jpg,-1.0,0.7915850443496311,4,4,3,5.0,123
305,306,Respond Naturally,FrozenBlueberries_3_1cup.jpg,1.0,0.6779126088331395,5,4,5,5.0,123
306,307,Respond Naturally,Asparagus_6_FullPack.jpg,1.0,0.7826482380551172,5,5,5,5.0,123
307,308,Respond Naturally,JuniorMints_4_1box.jpg,-1.0,0.7265156519551965,3,3,3,4.0,123
308,309,Respond Naturally,MnMPlain_3_1tbsp.jpg,-1.0,0.5907512351332116,4,4,3,5.0,123
309,310,Respond Naturally,CheeseNips_2_5nips.jpg,-1.0,0.5265160510971327,4,4,3,4.0,123
310,311,Respond Naturally,FibreBrownies_3_2bars.jpg,-1.0,0.4565762617821747,4,4,3,4.0,123
311,312,Respond Naturally,Asparagus_3_7.jpg,1.0,0.8478881214268768,5,5,5,5.0,123
312,313,Respond Naturally,Caramilk_2_2pc.jpg,-1.0,0.4553209578170936,4,5,3,4.0,123
313,314,Respond Naturally,Snickers_2_1Bar.jpg,-1.0,0.4440451749778731,4,4,3,4.0,123
314,315,Respond Naturally,Broccoli_4_1.5c.jpg,1.0,0.8858887925562158,4,4,5,4.0,123
315,316,Decrease Desire,BabyFoodCarrots_5_1jar.jpg,-1.0,0.8385079815707286,4,4,4,4.0,123
316,317,Decrease Desire,CornFlakes_6_2cups.jpg,-1.0,0.9376048640660885,4,4,4,4.0,123
317,318,Decrease Desire,Tempeh_2_1Tbsp.jpg,-1.0,0.8346861896898191,4,4,4,4.0,123
318,319,Decrease Desire,SevenGrain_1_1.jpg,-1.0,0.6847499242339836,3,4,4,4.0,123
319,320,Decrease Desire,ClifBar_2_0.5bar.jpg,-1.0,0.5428763424388308,4,4,3,4.0,123
320,321,Decrease Desire,Cauliflower_6_0.5bag.jpg,1.0,1.054449344081149,4,4,5,4.0,123
321,322,Decrease Desire,Cauliflower_2_3chunks.jpg,-1.0,0.6921742645881751,3,5,5,5.0,123
322,323,Decrease Desire,RaisinBran_3_2tbsp.jpg,-1.0,0.5661720242551382,3,4,4,4.0,123
323,324,Decrease Desire,RufflesSourCreamOnion_3_5chips.jpg,-1.0,0.7469577481733722,4,4,3,5.0,123
324,325,Decrease Desire,SevenGrain_3_5.jpg,1.0,1.0447048439109494,4,4,4,4.0,123
325,326,Decrease Desire,Fritos_2_5chips.jpg,-1.0,0.5152382725445932,3,4,3,5.0,123
326,327,Decrease Desire,BrusselsSprouts_2_3.jpg,-2.0,0.7999268428357027,1,2,5,2.0,123
327,328,Decrease Desire,Skittles_3_14pieces.jpg,-1.0,0.6301654418221005,4,4,3,5.0,123
328,329,Decrease Desire,FrozenBroccoli_2_3chunks.jpg,-1.0,0.5265913180173811,3,5,5,4.0,123
329,330,Decrease Desire,EnglishCucumber_5_0.5cuc.JPG,-2.0,0.5360803668245353,1,2,5,1.0,123
330,331,Respond Naturally,MnMPlain_5_1bag.jpg,-1.0,1.1035136821865308,4,4,3,4.0,123
331,332,Respond Naturally,FrozenBlueberries_1_1tbsp.jpg,-1.0,0.8761077993349318,4,4,5,5.0,123
332,333,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,-1.0,0.7477822630644368,4,4,3,4.0,123
333,334,Respond Naturally,JuniorMints_2_9pc.jpg,-1.0,0.660027021964197,3,3,3,4.0,123
334,335,Respond Naturally,AppleChips_2_3chips.jpg,-1.0,0.5850711486218643,4,4,4,4.0,123
335,336,Respond Naturally,FrozenPeaches_2_3Slices.jpg,-1.0,0.4609320496510918,4,4,5,4.0,123
336,337,Respond Naturally,Broccoli_1_1pc.jpg,-1.0,0.38927908261030103,3,4,5,4.0,123
337,338,Respond Naturally,DriedHerring_3_4fish.jpg,1.0,0.958423294883687,5,5,5,5.0,123
338,339,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,-1.0,0.6969702498954575,3,5,5,4.0,123
339,340,Respond Naturally,PCChipCookie_2_0.5cookie.jpg,-1.0,0.5104725080454955,3,4,3,4.0,123
340,341,Respond Naturally,Avocado_2_2pc.jpg,-1.0,0.8084351408706425,4,5,5,5.0,123
341,342,Respond Naturally,WelchsFruitSnacks_3_4bags.jpg,-1.0,0.5854591724000784,4,4,3,4.0,123
342,343,Respond Naturally,AppleChips_5_1c..jpg,1.0,0.9043827870264068,5,4,4,4.0,123
343,344,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,1.0,0.8402040531800594,4,5,5,4.0,123
344,345,Respond Naturally,SpeltCakes_5_4.jpg,1.0,0.6541165730632201,5,4,4,4.0,123
345,346,Focus on Healthiness,Prunes_2_3.jpg,-1.0,0.5320302082636772,3,4,4,4.0,123
346,347,Focus on Healthiness,KashiBars_4_3bars.jpg,1.0,1.2421028893095354,4,4,4,4.0,123
347,348,Focus on Healthiness,Mackerel_3_4fish.jpg,1.0,0.7757330898184591,5,5,5,5.0,123
348,349,Focus on Healthiness,Aero_3_1bar.jpg,-1.0,0.696086718895458,4,4,3,4.0,123
349,350,Focus on Healthiness,AllBranCereal_6_1cup.jpg,-1.0,0.6849819972358091,4,4,4,4.0,123
350,351,Focus on Healthiness,OatmealSquares_3_2tbsp.jpg,-1.0,0.5215658256256575,4,4,4,4.0,123
351,352,Focus on Healthiness,Spinach_4_.5box.jpg,1.0,1.1638364119116886,4,4,5,4.0,123
352,353,Focus on Healthiness,Prunes_5_1c.jpg,-1.0,0.6241432329479721,4,4,4,4.0,123
353,354,Focus on Healthiness,YorkPeppermintPatties_2_3.jpg,-1.0,0.5564189710275969,4,4,3,4.0,123
354,355,Focus on Healthiness,Cheetos_6_2c.jpg,1.0,0.7622665834551299,5,5,2,5.0,123
355,356,Focus on Healthiness,ProMax_2_0.25bar.jpg,-1.0,0.5423776990955957,3,4,4,4.0,123
356,357,Focus on Healthiness,Raspberries_5_.5bag.jpg,1.0,0.8743877791603154,4,5,5,4.0,123
357,358,Focus on Healthiness,Cheerios_5_2c.jpg,-1.0,0.5775071083044168,4,4,4,4.0,123
358,359,Focus on Healthiness,CannedArtichoke_2_2.jpg,-2.0,0.6944393997237057,2,2,5,1.0,123
359,360,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,1.0,0.7817370521661361,4,5,5,5.0,123
360,361,Decrease Desire,Onion_4_0.25.jpg,-2.0,0.5533430058912927,2,1,5,1.0,123
361,362,Decrease Desire,EnglishCucumber_2_2pc.jpg,-2.0,0.461188356322964,1,1,5,1.0,123
362,363,Decrease Desire,RaisinBran_7_2cup.jpg,-1.0,0.633522802598236,4,4,4,4.0,123
363,364,Decrease Desire,GoldfishBits_3_0.25Cups.jpg,-1.0,0.4914869977819762,3,4,3,4.0,123
364,365,Decrease Desire,GoldfishBits_5_0.75Cups.jpg,1.0,0.7037608085720422,4,4,3,4.0,123
365,366,Decrease Desire,GreenBeans_2_9beans.jpg,-1.0,0.6646120318164321,4,2,5,4.0,123
366,367,Decrease Desire,Tempeh_2_1Tbsp.jpg,-1.0,0.8605224151433504,4,4,4,4.0,123
367,368,Decrease Desire,IcebergLettuce_4_8leaves.jpg,-2.0,0.5242751496280107,2,1,5,1.0,123
368,369,Decrease Desire,EnglishCucumber_5_0.5cuc.JPG,-2.0,0.5606806752457487,1,2,5,1.0,123
369,370,Decrease Desire,GreenBeans_4_.5pck.jpg,-1.0,1.0592547377545998,4,4,5,4.0,123
370,371,Decrease Desire,RufflesSourCreamOnion_5_20chips.jpg,1.0,0.7780666494272737,4,5,3,5.0,123
371,372,Decrease Desire,BabyFoodCarrots_3_2Tbsp.jpg,-1.0,0.5147327867543936,4,4,4,4.0,123
372,373,Decrease Desire,BabyFoodCarrots_5_1jar.jpg,-1.0,0.4769268402706075,4,4,4,4.0,123
373,374,Decrease Desire,VegetableThins_2_5Chips.jpg,-1.0,0.566538380284328,3,4,4,4.0,123
374,375,Decrease Desire,CornFlakes_3_2tbsps.jpg,-1.0,0.4831828327569383,3,4,4,4.0,123
375,376,Respond Naturally,MnMPlain_3_1tbsp.jpg,-1.0,1.4023461611159291,4,4,3,5.0,123
376,377,Respond Naturally,Caramilk_2_2pc.jpg,-1.0,0.4924021750994143,4,5,3,4.0,123
377,378,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,-1.0,0.4901763840334752,3,5,5,4.0,123
378,379,Respond Naturally,AllBranBar_3_1bar.jpg,-1.0,0.5699308086041128,3,4,4,4.0,123
379,380,Respond Naturally,LaysClassic_3_8Chips.jpg,-1.0,0.6910352822251298,4,4,3,5.0,123
380,381,Respond Naturally,CoffeeCrisp_1_0.25bar.jpg,-1.0,0.4634073049383005,3,4,3,4.0,123
381,382,Respond Naturally,Avocado_2_2pc.jpg,-1.0,0.6464319346141565,4,5,5,5.0,123
382,383,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,-1.0,0.5907900090005569,4,4,3,4.0,123
383,384,Respond Naturally,FrozenBlueberries_1_1tbsp.jpg,-1.0,0.5337174417109054,4,4,5,5.0,123
384,385,Respond Naturally,Caramilk_5_2bars.jpg,-1.0,0.5011456822576292,5,4,1,5.0,123
385,386,Respond Naturally,FibreBrownies_2_1bar.jpg,-1.0,0.44898770269719535,4,4,3,4.0,123
386,387,Respond Naturally,Avocado_5_1avacado.jpg,1.0,0.6261446487642388,5,5,5,5.0,123
387,388,Respond Naturally,Celery_4_0.5bunch.jpg,-2.0,0.6656537944090815,1,2,5,1.0,123
388,389,Respond Naturally,Broccoli_1_1pc.jpg,-1.0,1.188517119091557,3,4,5,4.0,123
389,390,Respond Naturally,JuniorMints_2_9pc.jpg,-1.0,0.5690233290388278,3,3,3,4.0,123
390,391,Focus on Healthiness,Aero_3_1bar.jpg,-1.0,0.6495706221794535,4,4,3,4.0,123
391,392,Focus on Healthiness,Prunes_2_3.jpg,-1.0,0.5093335256824503,3,4,4,4.0,123
392,393,Focus on Healthiness,GreenApple_2_1slice.jpg,-1.0,0.4304674788454577,4,5,5,4.0,123
393,394,Focus on Healthiness,FrozenPeas_2_2tbsp.jpg,-1.0,0.4405307230172184,2,2,5,2.0,123
394,395,Focus on Healthiness,AlmondMilk_2_0.25glass.jpg,-1.0,0.6754792635365447,5,4,4,5.0,123
395,396,Focus on Healthiness,Pringles_5_40Chips.jpg,1.0,0.6724882587895991,5,5,2,5.0,123
396,397,Focus on Healthiness,Raspberries_5_.5bag.jpg,1.0,0.7305943207120436,4,5,5,4.0,123
397,398,Focus on Healthiness,ProMax_2_0.25bar.jpg,-1.0,0.467740854855947,3,4,4,4.0,123
398,399,Focus on Healthiness,RedPepper_5_1pepper.jpg,-2.0,0.6474454721101209,1,1,5,2.0,123
399,400,Focus on Healthiness,KashiBars_1_0.5bar.jpg,-1.0,0.5875726332906197,4,4,4,4.0,123
400,401,Focus on Healthiness,YorkPeppermintPatties_4_12.jpg,-1.0,0.6073142339719197,4,4,3,4.0,123
401,402,Focus on Healthiness,Cheerios_5_2c.jpg,-1.0,0.5884362071519718,4,4,4,4.0,123
402,403,Focus on Healthiness,Smarties_5_3boxes.jpg,-1.0,1.6675961941164132,3,2,2,3.0,123
403,404,Focus on Healthiness,Almonds_2_10.jpg,-1.0,0.5709332271217136,3,5,4,5.0,123
404,405,Focus on Healthiness,FruitCrisps_3_2bars.jpg,-1.0,0.5239478525691084,4,4,3,4.0,123
405,406,Respond Naturally,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.60271069249211,4,4,4,4.0,123
406,407,Respond Naturally,Mentos_5_1tube.jpg,-1.0,1.2290033091776422,3,4,3,4.0,123
407,408,Respond Naturally,Broccoli_4_1.5c.jpg,1.0,0.8883167209169187,4,4,5,4.0,123
408,409,Respond Naturally,Shreddies_2_1T.jpg,-1.0,0.43248742628929904,4,4,4,4.0,123
409,410,Respond Naturally,PureFit_4_2Bars.jpg,-1.0,0.5264171207163599,4,4,4,4.0,123
410,411,Respond Naturally,Shreddies_5_2c.jpg,-1.0,0.5233534149665502,4,4,4,4.0,123
411,412,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,1.0,2.3297859996127954,4,5,5,4.0,123
412,413,Respond Naturally,SpeltCakes_2_0.5.jpg,-1.0,0.6403729475860018,4,4,4,5.0,123
413,414,Respond Naturally,PCChipCookie_2_0.5cookie.jpg,-1.0,0.5156154624492046,3,4,3,4.0,123
414,415,Respond Naturally,Snickers_2_1Bar.jpg,-1.0,0.4904563541640528,4,4,3,4.0,123
415,416,Respond Naturally,WelchsFruitSnacks_3_4bags.jpg,-1.0,0.6318193183396943,4,4,3,4.0,123
416,417,Respond Naturally,Asparagus_3_7.jpg,1.0,0.7794054882688215,5,5,5,5.0,123
417,418,Respond Naturally,Starburst_3_5pieces.jpg,-1.0,0.5452002085803542,3,3,2,3.0,123
418,419,Respond Naturally,FrozenPeaches_5_1.5Cups.jpg,1.0,0.7581631108296278,4,4,4,4.0,123
419,420,Respond Naturally,Snickers_3_2Bars.jpg,1.0,0.7559515748616832,4,5,2,4.0,123
420,421,Focus on Healthiness,KashiBars_4_3bars.jpg,1.0,0.7575817879151145,4,4,4,4.0,123
421,422,Focus on Healthiness,YorkPeppermintPatties_2_3.jpg,-1.0,0.5626681210669631,4,4,3,4.0,123
422,423,Focus on Healthiness,Pringles_2_3Chips.jpg,-1.0,0.6744434880856716,3,5,2,5.0,123
423,424,Focus on Healthiness,Aero_1_1pc.jpg,-1.0,0.4202599730779184,3,4,2,4.0,123
424,425,Focus on Healthiness,ProMax_4_1bar.jpg,-1.0,0.42741688778914977,4,4,4,4.0,123
425,426,Focus on Healthiness,Doritos_5_20chips.jpg,1.0,1.4106075608469837,4,5,3,5.0,123
426,427,Focus on Healthiness,DriedApricots_2_2.jpg,-1.0,1.7927131928372546,3,4,4,4.0,123
427,428,Focus on Healthiness,RomaineLettuce_4_1head.jpg,-2.0,0.5661814326194872,2,2,5,1.0,123
428,429,Focus on Healthiness,ChipsAhoy_4_2cookies.jpg,-1.0,0.5605811746609106,4,4,3,4.0,123
429,430,Focus on Healthiness,CannedArtichoke_5_1can.jpg,-2.0,0.8084328600525623,2,2,5,1.0,123
430,431,Focus on Healthiness,AlmondMilk_4_1glass.jpg,2.0,0.7167392203664349,5,5,5,5.0,123
431,432,Focus on Healthiness,Mackerel_3_4fish.jpg,1.0,0.7852546402464213,5,5,5,5.0,123
432,433,Focus on Healthiness,RiceKrispiesCereal_3_2tbsp.jpg,-1.0,0.7908560386167665,3,4,4,4.0,123
433,434,Focus on Healthiness,RedPepper_2_2pc.jpg,-2.0,0.5898172410852567,1,2,4,1.0,123
434,435,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,1.0,0.7882191305143351,4,5,5,5.0,123
435,436,Decrease Desire,SkittlesSour_6_0.5pack.jpg,1.0,0.995491397476144,5,5,3,5.0,123
436,437,Decrease Desire,Skittles_6_0.75pack.jpg,1.0,1.0051164399228585,4,4,3,4.0,123
437,438,Decrease Desire,Triscuit_5_30crackers.jpg,1.0,0.5518140040367143,4,4,5,4.0,123
438,439,Decrease Desire,ClifBar_4_2bars.jpg,-1.0,0.9012415335382684,4,4,3,4.0,123
439,440,Decrease Desire,LuckyCharms_3_2tbsps.jpg,-1.0,0.4976203964215529,4,4,3,4.0,123
440,441,Decrease Desire,Cauliflower_2_3chunks.jpg,-1.0,0.5374348862751503,3,5,5,5.0,123
441,442,Decrease Desire,RufflesSourCreamOnion_3_5chips.jpg,-1.0,0.7008938231811044,4,4,3,5.0,123
442,443,Decrease Desire,BabyFoodSweetPotatos_5_1jar.jpg,-1.0,1.0170488125913837,5,4,4,4.0,123
443,444,Decrease Desire,PopTartStrawberry_2_0.5tart.jpg,-1.0,0.5619029073859565,4,4,3,4.0,123
444,445,Decrease Desire,PopTartStrawberry_5_3tarts.jpg,-1.0,0.926138348007953,4,4,2,4.0,123
445,446,Decrease Desire,VegetableThins_5_25Chips.jpg,1.0,1.0951453692141513,4,5,4,5.0,123
446,447,Decrease Desire,MangoChunks_5_1cup.jpg,-1.0,1.119423512416688,4,5,5,5.0,123
447,448,Decrease Desire,Triscuit_2_2crackers.jpg,-1.0,0.4397655093343929,3,4,4,4.0,123
448,449,Decrease Desire,BrusselsSprouts_4_1Box.jpg,-2.0,0.8409071146343194,2,1,5,2.0,123
449,450,Decrease Desire,BrusselsSprouts_2_3.jpg,-2.0,0.6435429963712522,1,2,5,2.0,123
450,451,Focus on Healthiness,OatmealSquares_7_2Cups.jpg,-1.0,1.0848891110144905,4,4,4,4.0,123
451,452,Focus on Healthiness,ChipsAhoy_2_.5cookie.jpg,-1.0,0.5837901854756637,4,4,3,4.0,123
452,453,Focus on Healthiness,WaterChestnuts_3_8pc.jpg,-1.0,0.6244306157313986,3,4,4,4.0,123
453,454,Focus on Healthiness,HoneyNutCheerios_5_2cup.jpg,-1.0,0.5526707354511018,4,4,3,4.0,123
454,455,Focus on Healthiness,WaterChestnuts_5_0.5can.jpg,1.0,1.7014888309859089,4,4,4,5.0,123
455,456,Focus on Healthiness,NatureValleyChocolate_4_2bars.jpg,,,4,4,4,4.0,123
456,457,Focus on Healthiness,RomaineLettuce_2_3leaves.jpg,-2.0,0.5701950981274422,2,1,5,1.0,123
457,458,Focus on Healthiness,Cheetos_6_2c.jpg,1.0,0.6978075943770818,5,5,2,5.0,123
458,459,Focus on Healthiness,CannedArtichoke_2_2.jpg,-2.0,0.5579277306424046,2,2,5,1.0,123
459,460,Focus on Healthiness,FrootLoops_2_2T.jpg,-1.0,0.5437895240429498,4,4,3,4.0,123
460,461,Focus on Healthiness,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.5423785544007842,4,4,4,4.0,123
461,462,Focus on Healthiness,DriedApricots_5_0.75cup.jpg,-1.0,0.7932446229060588,3,4,4,4.0,123
462,463,Focus on Healthiness,Doritos_2_3chips.jpg,-1.0,0.5923475210547622,4,5,3,5.0,123
463,464,Focus on Healthiness,FrozenCorn_4_2cups.jpg,1.0,0.6546785090395133,5,5,5,5.0,123
464,465,Focus on Healthiness,Prunes_5_1c.jpg,-1.0,1.1491456776966515,4,4,4,4.0,123
465,466,Decrease Desire,CornFlakes_6_2cups.jpg,-1.0,0.6540618334875035,4,4,4,4.0,123
466,467,Decrease Desire,SevenGrain_3_5.jpg,1.0,1.324487949739705,4,4,4,4.0,123
467,468,Decrease Desire,Mars_4_2Bars.jpg,1.0,1.0098844852327602,4,4,2,4.0,123
